taxon_id,name,preferred_common_name,rank,iconic_taxon_name,observations_count
51454,Passiflora caerulea,Bluecrown passionflower,species,Plantae,3291
810560,Vachellia caven,Caven Thorn,species,Plantae,2378
79143,Solanum sisymbriifolium,Red Buffalo-bur,species,Plantae,2144
53478,Commelina erecta,whitemouth dayflower,species,Plantae,1972
162718,Erythrina crista-galli,Cockspur coral tree,species,Plantae,1958
139069,Geoffroea decorticans,Chañar,species,Plantae,1716
64240,Cortaderia selloana,Pampas Grass,species,Plantae,1676
279210,Celtis tala,Desert Hackberry,species,Plantae,1667
50333,Lantana camara,common lantana,species,Plantae,1532
424162,Solidago chilensis,Anise Goldenrod,species,Plantae,1375
541592,Sphaeralcea bonariensis,Latin globemallow,species,Plantae,1357
78954,Salpichroa origanifolia,Cock's-eggs,species,Plantae,1340
441434,Opuntia sulphurea,sulphur cactus,species,Plantae,1321
58334,Nicotiana glauca,tree tobacco,species,Plantae,1319
993381,Clematis campestris,,species,Plantae,1302
84707,Berberis microphylla,Calafate,species,Plantae,1280
792005,Dicliptera squarrosa,Uruguayan Firecracker Plant,species,Plantae,1174
370737,Tillandsia aeranthos,,species,Plantae,1161
631076,Oxypetalum solanoides,,species,Plantae,1151
484057,Sapium haematospermum,,species,Plantae,1115
116713,Larrea divaricata,,species,Plantae,1105
157839,Abutilon grandifolium,hairy abutilon,species,Plantae,1074
76226,Cestrum parqui,green cestrum,species,Plantae,1066
1506725,Sagittaria montevidensis,Aztec arrowhead,species,Plantae,1035
371182,Jodina rhombifolia,,species,Plantae,1034
62829,Parkinsonia aculeata,Mexican palo verde,species,Plantae,1025
165704,Nicotiana longiflora,long-flower tobacco,species,Plantae,1008
59040,Phyla nodiflora,turkey tangle frogfruit,species,Plantae,998
465366,Nothofagus pumilio,Lenga Beech,species,Plantae,985
163317,Glandularia peruviana,Peruvian Mock Vervain,species,Plantae,982
465345,Chiliotrichum diffusum,Fachine,species,Plantae,980
129582,Phytolacca dioica,Ombu,species,Plantae,969
1065391,Erythrostemon gilliesii,yellow bird-of-paradise shrub,species,Plantae,946
77496,Ipomoea indica,oceanblue morning glory,species,Plantae,936
56891,Aloysia gratissima,Whitebrush,species,Plantae,913
846973,Solanum granulosoleprosum,,species,Plantae,893
859233,Austroeupatorium inulifolium,Whiteweed,species,Plantae,891
209956,Parkinsonia praecox,palo brea,species,Plantae,882
84002,Tillandsia recurvata,ballmoss,species,Plantae,873
163683,Herbertia lahue,Prairie Nymph,species,Plantae,863
57913,Baccharis salicifolia,mule fat,species,Plantae,862
372267,Chloraea membranacea,Membranous Greenhood,species,Plantae,855
319327,Embothrium coccineum,Chilean fire bush,species,Plantae,843
904475,Schinus longifolia,,species,Plantae,819
153439,Zinnia peruviana,Peruvian zinnia,species,Plantae,818
797147,Azorella prolifera,Mother-in-law Cushion,species,Plantae,817
869986,Trichocereus candicans,Argentine Giant,species,Plantae,806
79137,Solanum elaeagnifolium,silverleaf nightshade,species,Plantae,804
79487,Verbena bonariensis,purpletop vervain,species,Plantae,801
962637,Pontederia crassipes,common water hyacinth,species,Plantae,789
428312,Condalia microphylla,,species,Plantae,769
424095,Aspidosperma quebracho-blanco,Common White Quebracho,species,Plantae,765
75499,Araujia sericifera,Moth Vine,species,Plantae,764
924824,Pascalia glauca,Sunchillo,species,Plantae,764
525635,Modiolastrum malvifolium,,species,Plantae,735
169064,Solanum glaucophyllum,waxy-leaved nightshade,species,Plantae,727
164075,Ipomoea alba,Moonflower,species,Plantae,725
447708,Ligaria cuneifolia,,species,Plantae,702
50203,Bidens pilosa,Hairy Beggarticks,species,Plantae,698
167072,Pluchea sagittalis,Wingstem Camphorweed,species,Plantae,698
431346,Muehlenbeckia sagittifolia,Maidenhair Vine,species,Plantae,687
430340,Echinopsis leucantha,,species,Plantae,676
464557,Dolichandra cynanchoides,,species,Plantae,669
52344,Ipomoea purpurea,common morning-glory,species,Plantae,658
438208,Cereus aethiops,,species,Plantae,654
346959,Codonorchis lessonii,Dog orchid,species,Plantae,633
871366,Vachellia aroma,,species,Plantae,630
366916,Gaultheria mucronata,Prickly Heath,species,Plantae,624
428962,Quinchamalium chilense,Quinchamali,species,Plantae,615
467158,Pavonia sepium,shell flower,species,Plantae,615
75442,Anemone multifida,Cutleaf Anemone,species,Plantae,614
157498,Heimia salicifolia,sun opener,species,Plantae,613
164208,Jaborosa integrifolia,springblossom,species,Plantae,613
869971,Trichocereus atacamensis,,species,Plantae,610
58058,Heliotropium curassavicum,alkali heliotrope,species,Plantae,608
371186,Scutia buxifolia,,species,Plantae,608
163774,Hibiscus striatus,,species,Plantae,606
77363,Heliotropium amplexicaule,fragrant heliotrope,species,Plantae,600
740103,Schinus fasciculata,,species,Plantae,600
447543,Larrea cuneifolia,,species,Plantae,588
346357,Copernicia alba,Caranday Palm,species,Plantae,579
163871,Hydrocotyle bonariensis,largeleaf pennywort,species,Plantae,577
407502,Nothofagus antarctica,Antarctic Beech,species,Plantae,577
209781,Asclepias mellodora,,species,Plantae,571
79077,Sida rhombifolia,Cuban jute,species,Plantae,568
465349,Empetrum rubrum,Diddle-dee,species,Plantae,565
410471,Alstroemeria aurea,Peruvian Lily,species,Plantae,553
52446,Enterolobium contortisiliquum,Pacara Earpod Tree,species,Plantae,531
431626,Solanum bonariense,,species,Plantae,530
479047,Cypella herbertii,Herbert's goblet flower,species,Plantae,530
410902,Aechmea distichantha,Brazilian vaseplant,species,Plantae,528
165140,Manihot grahamii,hardy tapioca,species,Plantae,527
892085,Amphilophium carolinae,,species,Plantae,524
447706,Hyalis argentea,,species,Plantae,518
146643,Canna indica,Indian shot,species,Plantae,516
169078,Solanum pseudocapsicum,Jerusalem cherry,species,Plantae,513
1493114,Neltuma caldenia,calden,species,Plantae,505
403954,Misodendrum punctulatum,false mistletoe,species,Plantae,504
498893,Larrea nitida,,species,Plantae,501
223926,Lippia alba,Bushy Lippia,species,Plantae,500
859285,Solanum amygdalifolium,,species,Plantae,494
603333,Tessaria integrifolia,,species,Plantae,492
424094,Senecio bonariensis,,species,Plantae,491
139568,Bauhinia forficata,Brazilian orchid tree,species,Plantae,490
450291,Baccharis trimera,,species,Plantae,488
78571,Physalis viscosa,grape groundcherry,species,Plantae,482
133291,Rivina humilis,pigeonberry,species,Plantae,482
872365,Aspilia silphioides,,species,Plantae,482
545573,Araujia odorata,Latexplant,species,Plantae,479
163112,Fuchsia magellanica,Hardy Fuchsia,species,Plantae,478
880795,Urolepis hecatantha,,species,Plantae,470
78589,Pistia stratiotes,Water Lettuce,species,Plantae,468
77844,Luma apiculata,arrayan,species,Plantae,463
870252,Trichocereus terscheckii,Argentine Saguaro,species,Plantae,462
130175,Hyptis mutabilis,Tropical Bushmint,species,Plantae,457
129847,Denmoza rhodacantha,,species,Plantae,455
168837,Senna corymbosa,Argentine Senna,species,Plantae,453
563934,Baccharis dracunculifolia,,species,Plantae,450
218501,Blechnum penna-marina,little hard fern,species,Plantae,449
866204,Grindelia pulchella,,species,Plantae,448
482060,Cyclolepis genistoides,,species,Plantae,445
584095,Dolichandra unguis-cati,Catclaw vine,species,Plantae,445
447545,Nothofagus betuloides,Magellanic beech,species,Plantae,440
460752,Allophylus edulis,cocum,species,Plantae,438
280109,Campuloclinium macrocephalum,Pompom Weed,species,Plantae,436
528837,Baccharis articulata,,species,Plantae,436
867130,Lycium boerhaviifolium,desert plum,species,Plantae,435
543076,Nierembergia linariifolia,dwarf cupflower,species,Plantae,432
346173,Salvia guaranitica,Anise-scented sage,species,Plantae,430
429196,Mutisia spinosa,black queen,species,Plantae,429
525588,Modiolastrum gilliesii,,species,Plantae,429
1138435,Armeria curvifolia,Curved-leaved thrift,species,Plantae,428
424164,Jaborosa runcinata,,species,Plantae,425
823355,Adesmia boronioides,,species,Plantae,425
75727,Baccharis glutinosa,marsh baccharis,species,Plantae,424
55405,Petunia axillaris,large white petunia,species,Plantae,423
126404,Araucaria araucana,monkey-puzzle,species,Plantae,419
539113,Lycium cestroides,Herzog cestrum,species,Plantae,416
79359,Thymophylla pentachaeta,Parralena,species,Plantae,411
544478,Sambucus australis,,species,Plantae,410
484056,Baccharis notosergila,,species,Plantae,408
557627,Eryngium horridum,,species,Plantae,404
168866,Sesbania virgata,wand riverhemp,species,Plantae,403
79382,Tradescantia fluminensis,Rio Spiderwort,species,Plantae,402
427727,Glandularia tenera,Latin American Mock Vervain,species,Plantae,398
465229,Ribes magellanicum,Patagonian wild currant,species,Plantae,398
790108,Araujia angustifolia,,species,Plantae,398
209991,Salix humboldtiana,Humboldt's Willow,species,Plantae,397
71230,Tessaria absinthioides,,species,Plantae,395
78233,Nothoscordum gracile,Onion Weed,species,Plantae,392
428960,Mutisia decurrens,carnation of the field,species,Plantae,391
131169,Mikania cordifolia,Florida Keys Hempvine,species,Plantae,389
52355,Pavonia hastata,Spearleaf Swampmallow,species,Plantae,382
465228,Gunnera magellanica,Pigvine,species,Plantae,382
967278,Baccharis punctulata,,species,Plantae,382
57805,Oxalis articulata,pink-sorrel,species,Plantae,381
79291,Syagrus romanzoffiana,Queen palm,species,Plantae,381
1493104,Neltuma alba,White Carob Tree,species,Plantae,373
84043,Solanum palinacanthum,,species,Plantae,370
443965,Stetsonia coryne,Toothpick Cactus,species,Plantae,368
898657,Senegalia bonariensis,,species,Plantae,368
48363,Tecoma stans,yellow trumpet flower,species,Plantae,367
364987,Butia yatay,yatay palm,species,Plantae,365
57354,Schinus molle,Peruvian Pepper Tree,species,Plantae,363
56822,Bowlesia incana,hoary bowlesia,species,Plantae,362
862010,Stigmaphyllon bonariense,,species,Plantae,361
165115,Malvastrum coromandelianum,three-lobe false mallow,species,Plantae,355
136243,Austrocedrus chilensis,Cordilleran cypress,species,Plantae,354
965730,Glandularia tweedieana,,species,Plantae,353
156145,Atamisquea emarginata,Desert Caper,species,Plantae,351
538621,Solanum argentinum,,species,Plantae,351
430728,Blepharocalyx salicifolius,,species,Plantae,350
164032,Ibicella lutea,Yellow Unicorn-plant,species,Plantae,349
439590,Lepismium lumbricoides,,species,Plantae,349
841141,Lantana megapotamica,,species,Plantae,346
1493099,Strombocarpa strombulifera,argentine screwbean,species,Plantae,345
712404,Gavilea lutea,Yellow Ground Orchid,species,Plantae,344
284004,Sisyrinchium micranthum,Blue Pigroot,species,Plantae,343
868921,Ludwigia elegans,,species,Plantae,340
479950,Tabernaemontana catharinensis,,species,Plantae,338
461583,Berberis empetrifolia,,species,Plantae,335
64179,Verbena litoralis,Seashore vervain,species,Plantae,333
76609,Datura ferox,long-spined thorn-apple,species,Plantae,333
202635,Hypochaeris albiflora,white flatweed,species,Plantae,333
447537,Lycium chilense,Chilean Boxthorn,species,Plantae,329
480270,Senecio subulatus,,species,Plantae,329
544767,Baccharis spicata,,species,Plantae,329
624183,Chuquiraga erinacea,,species,Plantae,329
1555395,Troncosoa seriphioides,,species,Plantae,328
424093,Myrcianthes cisplatensis,,species,Plantae,325
429183,Lobivia formosa,,species,Plantae,325
796450,Argemone subfusiformis,,species,Plantae,324
60276,Bromus catharticus,Rescue Brome,species,Plantae,322
126742,Cecropia pachystachya,Pumpwood,species,Plantae,322
481156,Turnera sidoides,,species,Plantae,322
60951,Hydrocotyle ranunculoides,floating marsh pennywort,species,Plantae,321
79495,Verbesina encelioides,cowpen daisy,species,Plantae,321
487096,Senecio pterophorus,Shoddy Ragwort,species,Plantae,321
83487,Acaena magellanica,Greater Burnet,species,Plantae,320
564997,Senecio pampeanus,,species,Plantae,317
742735,Buddleja stachyoides,Argentine butterfly bush,species,Plantae,316
1433596,Tripogandra diuretica,,species,Plantae,315
157966,Acicarpha tribuloides,,species,Plantae,314
336163,Tropaeolum pentaphyllum,Ladies' Legs,species,Plantae,314
962649,Pontederia azurea,anchored water hyacinth,species,Plantae,313
59035,Solanum americanum,American black nightshade,species,Plantae,312
60220,Ludwigia peploides,floating primrose-willow,species,Plantae,311
160297,Centratherum punctatum,Brazilian bachelor's button,species,Plantae,311
164091,Ipomoea nil,Japanese morning glory,species,Plantae,310
319332,Fabiana imbricata,pichi,species,Plantae,310
441425,Opuntia quimilo,,species,Plantae,310
861992,Myrsine laetevirens,,species,Plantae,310
128667,Solanum laxum,potato vine,species,Plantae,308
865293,Smilax campestris,,species,Plantae,308
337606,Prosopanche americana,,species,Plantae,307
277459,Funastrum clausum,white twinevine,species,Plantae,306
481153,Trixis praestans,,species,Plantae,306
490592,Perezia recurvata,Falkland Lavender,species,Plantae,305
790276,Araujia brachystephana,,species,Plantae,305
430226,Lecanophora heterophylla,,species,Plantae,304
438272,Cleistocactus baumannii,Chaco Torch Cactus,species,Plantae,303
543870,Gomphrena pulchella,,species,Plantae,302
602580,Discaria americana,,species,Plantae,302
447675,Schinus johnstonii,,species,Plantae,301
126424,Parthenium hysterophorus,Santa Maria feverfew,species,Plantae,300
167309,Portulaca grandiflora,moss rose,species,Plantae,299
441419,Opuntia megapotamica,,species,Plantae,298
715301,Phacelia secunda,,species,Plantae,296
165785,Oenothera affinis,,species,Plantae,294
430222,Sphaeralcea miniata,,species,Plantae,294
528742,Tillandsia duratii,,species,Plantae,293
557618,Colletia spinosissima,,species,Plantae,293
159818,Canna glauca,water canna,species,Plantae,292
489760,Grindelia chiloensis,Shrubby Gumweed,species,Plantae,291
76904,Erigeron bonariensis,Flax-leaved Horseweed,species,Plantae,290
430833,Citharexylum montevidense,,species,Plantae,289
186783,Tephrocactus articulatus,Paper-Spined Cholla,species,Plantae,288
461589,Hysterionica jasionoides,,species,Plantae,288
624361,Oreopolus glacialis,,species,Plantae,287
543681,Ficus luschnathiana,,species,Plantae,286
1264667,Zephyranthes tubispatha,Rio Grande copper lily,species,Plantae,286
75766,Bidens laevis,Smooth Beggarticks,species,Plantae,285
332476,Equisetum giganteum,Southern Giant Horsetail,species,Plantae,285
885872,Vernonanthura nudiflora,,species,Plantae,285
430276,Nothofagus dombeyi,Dombey's Beech,species,Plantae,284
873955,Achyrocline saturejoides,,species,Plantae,284
75843,Bothriochloa laguroides,Silver beard grass,species,Plantae,283
803124,Acanthostyles buniifolius,,species,Plantae,283
167940,Richardia brasiliensis,Tropical Mexican Clover,species,Plantae,282
128757,Sacoila lanceolata,Leafless Beaked Lady Orchid,species,Plantae,280
569081,Azorella monantha,Tufted azorella,species,Plantae,278
83642,Eugenia uniflora,Surinam cherry,species,Plantae,277
447704,Zuccagnia punctata,,species,Plantae,277
489502,Berberis ilicifolia,holly barberry,species,Plantae,277
531614,Pavonia aurigloba,,species,Plantae,277
75751,Berberis darwinii,Darwin's Barberry,species,Plantae,275
336677,Solanum chenopodioides,tall nightshade,species,Plantae,275
429176,Bulnesia retama,,species,Plantae,274
161256,Cuphea glutinosa,sticky waxweed,species,Plantae,273
1446701,Parodia erinaceus,,species,Plantae,272
79313,Tagetes minuta,wild marigold,species,Plantae,271
429151,Bougainvillea spinosa,,species,Plantae,271
633488,Gaya parviflora,,species,Plantae,271
77624,Lantana montevidensis,creeping lantana,species,Plantae,267
135403,Luehea divaricata,,species,Plantae,267
47445,Mimosa pigra,Giant Sensitive Plant,species,Plantae,266
543079,Lithraea molleoides,,species,Plantae,266
75457,Anredera cordifolia,Mignonette vine,species,Plantae,264
925179,Baccharis aliena,,species,Plantae,262
286252,Psychotria carthagenensis,amyruca,species,Plantae,261
540992,Gaillardia megapotamica,,species,Plantae,260
626809,Vassobia breviflora,,species,Plantae,260
75386,Alternanthera philoxeroides,Alligatorweed,species,Plantae,259
164850,Ludwigia bonariensis,,species,Plantae,256
157974,Acmella decumbens,Creeping Spotflower,species,Plantae,255
407490,Gymnocoronis spilanthoides,Senegal tea,species,Plantae,255
601675,Croton urucurana,,species,Plantae,255
790841,Tillandsia recurvifolia,,species,Plantae,254
71222,Suaeda divaricata,Jume,species,Plantae,252
126496,Oxalis adenophylla,Silver Shamrock,species,Plantae,252
528701,Olsynium junceum,,species,Plantae,252
512754,Salvia cuspidata,Lucky Punasage,species,Plantae,251
806760,Calceolaria polyrhiza,,species,Plantae,251
804951,Callianthe pauciflora,,species,Plantae,249
527637,Maytenus vitis-idaea,,species,Plantae,247
854678,Cayaponia podantha,,species,Plantae,247
1019421,Porlieria microphylla,,species,Plantae,247
410703,Margyricarpus pinnatus,Pearl fruit,species,Plantae,246
870914,Inga uraguensis,,species,Plantae,246
79068,Setaria parviflora,knotroot bristlegrass,species,Plantae,245
126633,Ruellia simplex,Mexican Ruellia,species,Plantae,243
1477875,Pseudalbizzia inundata,,species,Plantae,243
47159,Schoenoplectus californicus,California bulrush,species,Plantae,242
79065,Sesbania punicea,Scarlet Sesbane,species,Plantae,242
357300,Eugenia myrcianthes,,species,Plantae,241
489666,Calceolaria uniflora,Darwin's Slipper,species,Plantae,239
565053,Philibertia gilliesii,,species,Plantae,239
83832,Ximenia americana,Hog plum,species,Plantae,238
160646,Cissus verticillata,Possum grape,species,Plantae,237
366111,Trithrinax campestris,,species,Plantae,237
1127919,Sarcomphalus mistol,,species,Plantae,237
438962,Gymnocalycium monvillei,,species,Plantae,236
490878,Lomatia hirsuta,Radal,species,Plantae,236
543080,Salvia pallida,,species,Plantae,236
543802,Janusia guaranitica,,species,Plantae,236
77969,Maytenus boaria,Maiten tree,species,Plantae,235
791835,Berberis ruscifolia,,species,Plantae,235
474124,Chloraea magellanica,Porcelain orchid,species,Plantae,234
159075,Atriplex lampa,South American Saltbush,species,Plantae,233
570945,Ourisia ruellioides,,species,Plantae,233
52599,Pontederia cordata,pickerelweed,species,Plantae,232
479949,Tristerix corymbosus,Quintral,species,Plantae,232
795524,Monttea aphylla,,species,Plantae,232
274158,Chaptalia nutans,Silver Puff,species,Plantae,231
870911,Cuphea fruticosa,,species,Plantae,231
898742,Senegalia praecox,,species,Plantae,231
285357,Cuphea racemosa,,species,Plantae,229
126392,Caltha sagittata,Arrow-leaved Marigold,species,Plantae,228
130870,Iresine diffusa,Juba's Bush,species,Plantae,228
1169181,Solanum pilcomayense,,species,Plantae,228
129588,Maihuenia patagonica,Chupasangre,species,Plantae,227
830545,Agalinis communis,,species,Plantae,227
441705,Parodia mammulosa,,species,Plantae,226
78087,Modiola caroliniana,Bristly Mallow,species,Plantae,225
715323,Mandevilla petraea,,species,Plantae,224
872007,Senegalia gilliesii,,species,Plantae,224
428955,Eryngium paniculatum,Chupalla,species,Plantae,223
706009,Tillandsia tricholepis,,species,Plantae,222
277922,Teucrium vesicarium,,species,Plantae,221
447398,Colliguaja integerrima,,species,Plantae,221
1199706,Tillandsia pedicellata,,species,Plantae,219
76765,Eclipta prostrata,False Daisy,species,Plantae,218
465356,Gaultheria pumila,Mountain berry,species,Plantae,218
170415,Zephyranthes candida,White rain-lily,species,Plantae,217
544063,Gomesa bifolia,,species,Plantae,217
181319,Ruprechtia apetala,,species,Plantae,216
794171,Convolvulus hermanniae,,species,Plantae,216
160266,Celtis pallida,spiny hackberry,species,Plantae,215
289607,Cyrtocymura scorpioides,,species,Plantae,215
1264600,Zephyranthes bifida,Oxblood Lily,species,Plantae,215
1304538,Croton gracilipes,,species,Plantae,214
169349,Stenandrium dulce,Sweet Shaggytuft,species,Plantae,213
474126,Chloraea alpina,Patagonian Alpine Orchid,species,Plantae,213
62859,Psidium guajava,Common guava,species,Plantae,212
438976,Gymnocalycium saglionis,,species,Plantae,212
278781,Drimys winteri,Winter's Bark,species,Plantae,209
79345,Thelesperma megapotamicum,Rayless Greenthread,species,Plantae,208
60202,Myriophyllum aquaticum,Parrot's feather,species,Plantae,207
230664,Scoparia montevidensis,broomwort,species,Plantae,207
49569,Tillandsia usneoides,Spanish moss,species,Plantae,206
431232,Lippia turbinata,,species,Plantae,206
870042,Trichocereus strigosus,,species,Plantae,206
902968,Schinopsis lorentzii,,species,Plantae,206
143701,Scutellaria racemosa,South American Skullcap,species,Plantae,205
336376,Senecio smithii,Magellan Ragwort,species,Plantae,205
559683,Cleome houtteana,Spider flower,species,Plantae,205
58203,Malvella leprosa,alkali mallow,species,Plantae,204
484839,Proustia cuneifolia,,species,Plantae,204
1493129,Neltuma flexuosa,,species,Plantae,203
57920,Xanthium strumarium,rough cocklebur,species,Plantae,202
77493,Ipheion uniflorum,Spring starflower,species,Plantae,202
122576,Evolvulus sericeus,silky evolvulus,species,Plantae,202
465433,Rubus geoides,Falkland Strawberry,species,Plantae,202
163028,Flaveria bidentis,speedyweed,species,Plantae,201
204417,Sphaeralcea mendocina,Mendoza Globemallow,species,Plantae,201
565000,Aristolochia argentina,,species,Plantae,201
489105,Anemone decapetala,Southern Anemone,species,Plantae,200
1023123,Pfaffia gnaphalioides,,species,Plantae,200
624845,Saxifraga magellanica,fuegian saxifrage,species,Plantae,199
873827,Ipomoea grandifolia,,species,Plantae,199
878629,Chromolaena hirsuta,,species,Plantae,199
158223,Alstroemeria psittacina,Peruvian Lily,species,Plantae,198
325607,Anarthrophyllum desideratum,mataguanaco,species,Plantae,197
887202,Zanthoxylum coco,,species,Plantae,197
159204,Begonia cucullata,Wax begonia,species,Plantae,196
327664,Cereus hildmannianus,Andes organ pipe cactus,species,Plantae,196
424124,Sisyrinchium platense,,species,Plantae,196
542070,Passiflora misera,,species,Plantae,195
924681,Tristagma patagonicum,,species,Plantae,195
364167,Acrocomia totai,totai palm,species,Plantae,192
447991,Senecio filaginoides,,species,Plantae,191
473032,Azorella trifurcata,Cushion Bolax,species,Plantae,191
825338,Krapovickasia flavescens,,species,Plantae,191
480386,Junellia seriphioides,,species,Plantae,190
564993,Acalypha communis,,species,Plantae,190
855528,Pinnasa bergii,,species,Plantae,190
1493103,Neltuma affinis,,species,Plantae,190
77550,Juncus acutus,spiny rush,species,Plantae,189
158270,Ambrosia tenuifolia,Lacy Ragweed,species,Plantae,189
439003,Harrisia pomanensis,Midnight-Lady,species,Plantae,189
448484,Polylepis australis,,species,Plantae,189
78618,Plantago patagonica,Woolly Plantain,species,Plantae,188
807297,Nymphoides humboldtiana,Floatingheart,species,Plantae,188
1071049,Lycium tenuispinosum,,species,Plantae,188
319972,Cumulopuntia boliviana,,species,Plantae,187
508771,Puya spathacea,,species,Plantae,187
971812,Buddleja cordobensis,,species,Plantae,187
704947,Nassauvia magellanica,Hairy chocolate flower,species,Plantae,186
781518,Eryngium ebracteatum,,species,Plantae,186
200054,Euphorbia serpens,Matted Sandmat,species,Plantae,185
881522,Aspilia montevidensis,,species,Plantae,185
159852,Cardiospermum grandiflorum,Showy Balloon Vine,species,Plantae,184
363583,Opuntia elata,Riverina pear,species,Plantae,184
876538,Libidibia paraguariensis,,species,Plantae,184
166212,Passiflora morifolia,woodland passionflower,species,Plantae,182
564994,Lepechinia floribunda,,species,Plantae,182
790101,Eryngium eburneum,,species,Plantae,182
552880,Glandularia platensis,,species,Plantae,181
75732,Bacopa monnieri,Herb-of-Grace,species,Plantae,180
83168,Araucaria angustifolia,Paraná Araucaria,species,Plantae,180
961374,Nierembergia aristata,,species,Plantae,180
1493150,Neltuma nigra,,species,Plantae,180
290016,Peltophorum dubium,Yellow Poinciana,species,Plantae,177
542500,Heteropterys glabra,red wing,species,Plantae,177
806631,Calceolaria biflora,Yellow Lady's Slipper,species,Plantae,177
882389,Cissus palmata,,species,Plantae,177
544212,Eryngium elegans,,species,Plantae,176
634426,Cucurbitella asperata,,species,Plantae,176
796601,Paullinia elegans,,species,Plantae,176
506308,Bidens subalternans,Greater Beggarticks,species,Plantae,175
705214,Baccharis ulicina,,species,Plantae,175
55367,Fragaria chiloensis,beach strawberry,species,Plantae,174
772982,Orthosia virgata,,species,Plantae,174
790303,Senecio selloi,,species,Plantae,173
286502,Urera baccifera,Scratchbush,species,Plantae,172
624415,Hypochaeris incana,,species,Plantae,171
636174,Bolax gummifera,Balsam-bog,species,Plantae,171
870396,Lobivia bruchii,,species,Plantae,171
159650,Calibrachoa parviflora,seaside petunia,species,Plantae,169
345545,Victoria cruziana,Santa Cruz Waterlily,species,Plantae,169
442811,Pterocactus tuberosus,,species,Plantae,169
782326,Capparicordis tweedieana,,species,Plantae,169
1238369,Leptospron adenanthum,,species,Plantae,169
465569,Glandularia aristigera,South American mock vervain,species,Plantae,168
947662,Lantana grisebachii,,species,Plantae,168
83488,Acaena ovalifolia,Two-spined Acaena,species,Plantae,167
316752,Arenaria serpens,,species,Plantae,167
484147,Senna aphylla,,species,Plantae,166
910345,Nectandra angustifolia,,species,Plantae,166
1017159,Opuntia rioplatensis,,species,Plantae,166
138577,Senna pendula,Christmas Senna,species,Plantae,165
280039,Chromolaena ivifolia,Ivyleaf Thoroughwort,species,Plantae,165
181593,Aristotelia chilensis,Chilean Wineberry,species,Plantae,164
208759,Convolvulus crenatifolius,,species,Plantae,164
1080289,Zephyranthes gilliesiana,,species,Plantae,164
165658,Nassella neesiana,Chilean Needle Grass,species,Plantae,163
541860,Chuquiraga avellanedae,,species,Plantae,162
840838,Ceiba chodatii,,species,Plantae,162
796520,Oxypetalum coccineum,,species,Plantae,161
1254002,Tessaria dodonaeifolia,,species,Plantae,160
48685,Typha latifolia,broadleaf cattail,species,Plantae,159
790234,Discaria chacaye,,species,Plantae,159
1038287,Solanum juvenale,,species,Plantae,159
62944,Cardiospermum halicacabum,Lesser Balloon Vine,species,Plantae,158
77423,Hoffmannseggia glauca,Indian rushpea,species,Plantae,158
482895,Tillandsia lorentziana,,species,Plantae,158
1117850,Schinus patagonica,,species,Plantae,158
169489,Symphyotrichum squamatum,saltmarsh aster,species,Plantae,157
431288,Maytenus ilicifolia,,species,Plantae,157
440126,Maihueniopsis darwinii,,species,Plantae,157
489261,Pitraea cuneato-ovata,,species,Plantae,156
791130,Deuterocohnia longipetala,,species,Plantae,156
77541,Jacaranda mimosifolia,blue jacaranda,species,Plantae,155
131583,Vigna luteola,Wild Cowpea,species,Plantae,155
169944,Tridax procumbens,Tridax Daisy,species,Plantae,155
206261,Echinodorus grandiflorus,Large-flowered Amazon,species,Plantae,155
405814,Salvia uliginosa,Bog sage,species,Plantae,155
443389,Schinopsis balansae,,species,Plantae,155
1493144,Neltuma kuntzei,,species,Plantae,155
127912,Thalia geniculata,alligator flag,species,Plantae,154
326106,Praxelis clematidea,pussyfoot,species,Plantae,152
527639,Mandevilla pentlandiana,,species,Plantae,152
886707,Zexmenia buphtalmiflora,,species,Plantae,152
968741,Eryngium coronatum,,species,Plantae,152
347994,Cereus forbesii,,species,Plantae,151
438596,Echinopsis rhodotricha,,species,Plantae,151
965470,Baccharis magellanica,Christmas Bush,species,Plantae,151
77310,Gunnera tinctoria,Chilean rhubarb,species,Plantae,150
1008575,Opuntia bonaerensis,,species,Plantae,150
283656,Hypoxis decumbens,coquí,species,Plantae,149
474123,Chusquea culeou,,species,Plantae,149
742012,Valeriana carnosa,,species,Plantae,149
790506,Picrosia longifolia,,species,Plantae,149
855357,Ranunculus apiifolius,,species,Plantae,149
181815,Petunia integrifolia,violetflower petunia,species,Plantae,148
281420,Zanthoxylum rhoifolium,Tambataru,species,Plantae,148
480702,Calycera crassifolia,,species,Plantae,148
735369,Adenocaulon chilense,Straightflowered trailplant,species,Plantae,148
1081582,Maytenus spinosa,,species,Plantae,148
346964,Olsynium biflorum,streaked maiden,species,Plantae,147
564156,Microgramma mortoniana,,species,Plantae,147
856973,Lippia junelliana,,species,Plantae,147
881503,Baccharis linearifolia,,species,Plantae,147
48497,Gleditsia amorphoides,,species,Plantae,146
127942,Verbena rigida,Slender Vervain,species,Plantae,146
794310,Stevia satureiifolia,,species,Plantae,146
801344,Nassauvia axillaris,,species,Plantae,146
60295,Paspalum dilatatum,Dallis grass,species,Plantae,145
559066,Gochnatia glutinosa,,species,Plantae,145
783137,Mirabilis ovata,,species,Plantae,145
167843,Rhynchosida physocalyx,beaked sida,species,Plantae,144
76746,Dysphania ambrosioides,Mexican tea,species,Plantae,143
