observation_id,observed_on,created_at,quality_grade,place_guess,latitude,longitude,taxon_id,scientific_name,preferred_common_name,rank,iconic_taxon_name,observer_login,uri,photo_url,source
358078981,2026-05-02,2026-05-03T19:02:40-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,461589,Hysterionica jasionoides,,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/358078981,https://inaturalist-open-data.s3.amazonaws.com/photos/653171059/medium.jpg,iNaturalist / ArgentiNat API: observations
349867893,2026-04-13,2026-04-14T18:04:16-03:00,research,"San Carlos de Bariloche, Río Negro, AR",-41.1187861667,-71.50435,624361,Oreopolus glacialis,,species,Plantae,pablokozodij,https://www.inaturalist.org/observations/349867893,https://inaturalist-open-data.s3.amazonaws.com/photos/638282266/medium.jpg,iNaturalist / ArgentiNat API: observations
358224028,2026-05-03,2026-05-04T05:29:48-03:00,research,"sendero, San Fernando del Valle de Catamarca, Catamarca, AR",-28.4599083333,-65.8149033333,528742,Tillandsia duratii,,species,Plantae,analiab87,https://www.inaturalist.org/observations/358224028,https://inaturalist-open-data.s3.amazonaws.com/photos/653463579/medium.jpg,iNaturalist / ArgentiNat API: observations
355558881,2026-04-27,2026-04-27T15:30:51-03:00,research,"RP29, San Luis, Argentina",-32.2553212466,-66.9531649724,186783,Tephrocactus articulatus,Paper-Spined Cholla,species,Plantae,luismiranda_sv_,https://www.inaturalist.org/observations/355558881,https://inaturalist-open-data.s3.amazonaws.com/photos/648424733/medium.jpg,iNaturalist / ArgentiNat API: observations
357996717,2026-05-03,2026-05-03T15:16:03-03:00,research,"Puerto Madero, Cdad. Autónoma de Buenos Aires, Argentina",-34.6082751,-58.3537468997,430833,Citharexylum montevidense,,species,Plantae,arigrunfeld,https://www.inaturalist.org/observations/357996717,https://inaturalist-open-data.s3.amazonaws.com/photos/653013153/medium.jpg,iNaturalist / ArgentiNat API: observations
354843994,2026-04-26,2026-04-26T20:21:42-03:00,research,"X5172, Córdoba, Argentina",-31.0975444444,-64.4937388889,885872,Vernonanthura nudiflora,,species,Plantae,gracieladangelo,https://www.inaturalist.org/observations/354843994,https://inaturalist-open-data.s3.amazonaws.com/photos/647271227/medium.jpg,iNaturalist / ArgentiNat API: observations
357974604,2026-05-03,2026-05-03T14:16:32-03:00,research,"Puerto Madero, Cdad. Autónoma de Buenos Aires, Argentina",-34.6101292997,-58.3565398,75766,Bidens laevis,Smooth Beggarticks,species,Plantae,arigrunfeld,https://www.inaturalist.org/observations/357974604,https://inaturalist-open-data.s3.amazonaws.com/photos/652969688/medium.jpg,iNaturalist / ArgentiNat API: observations
336411564,2025-12-21,2026-01-27T22:01:32-03:00,research,"Libertador Gral San Martín, San Luis, Argentina",-32.801447,-66.0000000997,128757,Sacoila lanceolata,Leafless Beaked Lady Orchid,species,Plantae,terranat,https://www.inaturalist.org/observations/336411564,https://inaturalist-open-data.s3.amazonaws.com/photos/611324549/medium.jpg,iNaturalist / ArgentiNat API: observations
357736902,2026-05-02,2026-05-02T21:50:00-03:00,research,"Concepción del Uruguay, Entre Ríos, Argentina",-32.4792018624,-58.2438194007,167940,Richardia brasiliensis,Tropical Mexican Clover,species,Plantae,paufau,https://www.inaturalist.org/observations/357736902,https://static.inaturalist.org/photos/652513933/medium.jpg,iNaturalist / ArgentiNat API: observations
341893637,2026-03-01,2026-03-08T12:52:32-03:00,research,"Gob J M G�mez 649, Ushuaia, Tierra del Fuego, V9410, Tierra del Fuego, Argentina",-54.78410603,-68.28452279,489502,Berberis ilicifolia,holly barberry,species,Plantae,marreginas,https://www.inaturalist.org/observations/341893637,https://inaturalist-open-data.s3.amazonaws.com/photos/622497610/medium.jpg,iNaturalist / ArgentiNat API: observations
357803023,2026-04-11,2026-05-03T03:03:23-03:00,research,"Parque Federal Campo San Juan, Santa Ana, Misiones, Argentina",-27.3715498,-55.6500976,873955,Achyrocline saturejoides,,species,Plantae,marcos_e_sosa,https://www.inaturalist.org/observations/357803023,https://inaturalist-open-data.s3.amazonaws.com/photos/652647041/medium.jpg,iNaturalist / ArgentiNat API: observations
357281241,2026-05-01,2026-05-01T16:40:53-03:00,research,"Maracó, La Pampa, Argentina",-35.6366374313,-63.7881467484,332476,Equisetum giganteum,Southern Giant Horsetail,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/357281241,https://inaturalist-open-data.s3.amazonaws.com/photos/651619696/medium.jpg,iNaturalist / ArgentiNat API: observations
358085144,2026-05-03,2026-05-03T19:20:01-03:00,research,"RN40, La Rioja, Argentina",-29.3442325556,-67.7346725278,803124,Acanthostyles buniifolius,,species,Plantae,arapanza,https://www.inaturalist.org/observations/358085144,https://inaturalist-open-data.s3.amazonaws.com/photos/653182711/medium.jpg,iNaturalist / ArgentiNat API: observations
358289896,2026-05-04,2026-05-04T11:07:00-03:00,research,"Avenida Vélez Sarsfield 1696, X5016 Córdoba, Argentina",-31.43425888,-64.19425026,531614,Pavonia aurigloba,,species,Plantae,matiasbaranzelli,https://www.inaturalist.org/observations/358289896,https://inaturalist-open-data.s3.amazonaws.com/photos/653593279/medium.jpg,iNaturalist / ArgentiNat API: observations
347727278,2026-04-04,2026-04-06T01:03:52-03:00,research,"Ruta Provincial 41, Província de Santa Cruz, AR",-49.3168616667,-72.89463,569081,Azorella monantha,Tufted azorella,species,Plantae,sergiotarcha,https://www.inaturalist.org/observations/347727278,https://static.inaturalist.org/photos/634065741/medium.jpg,iNaturalist / ArgentiNat API: observations
356637128,2026-04-29,2026-04-29T18:10:55-03:00,research,"Comuna El Manzano, Córdoba, AR",-31.0895583333,-64.3108583333,75843,Bothriochloa laguroides,Silver beard grass,species,Plantae,baubecerra,https://www.inaturalist.org/observations/356637128,https://inaturalist-open-data.s3.amazonaws.com/photos/650387790/medium.jpg,iNaturalist / ArgentiNat API: observations
355133792,2026-04-26,2026-04-27T05:23:57-03:00,research,"Yerba Buena, Tucumán, AR",-26.803545,-65.31955,83642,Eugenia uniflora,Surinam cherry,species,Plantae,mordano,https://www.inaturalist.org/observations/355133792,https://inaturalist-open-data.s3.amazonaws.com/photos/647770395/medium.jpg,iNaturalist / ArgentiNat API: observations
